"SYMBOL","ENSEMBL","ENTREZID","lengths","logFC","logCPM","F","PValue","FDR"
"OAS2","ENSG00000111335",4939,6264,-3.18132965928956,2.98962532253724,16.3192927823209,0.00375857918324966,0.0306876708789389
"RAPGEF3","ENSG00000079337",10411,11995,2.50044918262739,2.21196801102422,16.3075183879197,0.00376618773815085,0.0307340233216382
"SLC39A14","ENSG00000104635",23516,6942,-2.19344750593691,4.80421779120791,16.2868285614135,0.00377960426463648,0.0308276999811176
"SPINK5","ENSG00000133710",11005,4381,9.94896041355534,1.20822573807444,26.0299162355778,0.00381126809036523,0.0310509728294901
"ACVRL1","ENSG00000139567",94,5040,-4.50722702692179,-0.655147734343502,16.2374966492643,0.00381183676575182,0.0310509728294901
"PRPF6","ENSG00000101161",24148,3044,1.28216468463561,6.58152467552224,16.2359812701941,0.00381283233261004,0.0310509728294901
"ZNF107","ENSG00000196247",51427,6556,1.95343247607004,3.18247931151935,16.2297380693157,0.00381693740415719,0.0310685037914851
"HIST1H2BJ","ENSG00000124635",8970,1100,2.82501726691311,1.94325884369575,16.226291998686,0.00381920566259045,0.0310710734707575
"FANCD2","ENSG00000144554",2177,8378,2.20384183342491,3.24371283935617,16.2198531019308,0.00382344838000238,0.0310896954884915
"HDHD3","ENSG00000119431",81932,2105,1.6891048602572,4.32247524226302,16.2031420529912,0.00383448724063821,0.0311635319000387
"CKAP2L","ENSG00000169607",150468,5473,3.11450698238699,3.22007164859171,16.1968892648567,0.00383862793777457,0.0311812589963281
"TMEM91","ENSG00000142046",641649,2796,-3.30767119202177,4.96750551427117,16.1896477834095,0.0038434303757856,0.0312043405968756
"ILDR1","ENSG00000145103",286676,2953,9.37713555938409,0.86869655056673,25.9174837578799,0.00384680641274492,0.0312069531021284
"PLEKHO2","ENSG00000241839",80301,3720,-2.23502182608019,2.1280669698083,16.183257832327,0.00384767435344535,0.0312069531021284
"TRIL","ENSG00000255690",9865,4961,4.2395024781171,1.38165532756387,16.1537289191666,0.00386736293457029,0.0313364075047434
"SAMHD1","ENSG00000101347",25939,5214,-1.86640055639862,4.75281628864606,16.1533449056786,0.00386761980933709,0.0313364075047434
"EPHB2","ENSG00000133216",2048,6341,-4.32038778720656,3.82699362680287,16.1504705782421,0.00386954318775974,0.0313364075047434
"RP11-792A8.4",NA,NA,557,1.76295788607806,4.43824627214099,16.1393932967725,0.00387696686869043,0.0313805563486627
"PNRC1","ENSG00000146278",10957,2992,-2.13625154241392,8.06153325543163,16.1269014298695,0.00388536001283992,0.0314325032457151
"CHRDL1","ENSG00000101938",91851,4159,-4.91095507759969,4.1621719541786,16.1077342030314,0.00389828262622594,0.0315210220686654
"TTC9","ENSG00000133985",23508,5217,2.10720878196087,4.87233271512446,16.0992284299055,0.00390403452049031,0.0315406385029256
"CDC42BPG","ENSG00000171219",55561,6112,2.66230200091131,2.21546364939938,16.0942284148627,0.00390742067061604,0.0315406385029256
"ZFP36L1","ENSG00000185650",677,6676,-1.9378360778134,8.53171840270664,16.0933276946848,0.00390803105512502,0.0315406385029256
"COL1A1","ENSG00000108821",1277,9819,-4.71626520663229,9.10081371470088,16.0924338351698,0.00390863690867651,0.0315406385029256
"HOXA11","ENSG00000005073",3207,2307,10.2563158184643,1.42412880867027,25.7150618571969,0.00391197092368714,0.0315515424777666
"FIS1","ENSG00000214253",51024,1795,-1.34804678735285,7.34958856516112,16.0831019772112,0.00391496903757014,0.0315597276063088
"COL4A2","ENSG00000134871",1284,7885,-3.76135547722915,3.49102895540366,16.0691755398133,0.00392444276950142,0.0316190642530232
"DLG3","ENSG00000082458",1741,7841,1.59951631157485,4.57874803803554,16.0664449004221,0.00392630371168063,0.0316190642530232
"RENBP","ENSG00000102032",5973,2146,3.72528742470045,0.583660700973716,16.0626751449756,0.00392887463530721,0.0316237643255659
"APOBEC3C","ENSG00000244509",27350,2818,-5.10237322546134,4.72611231380286,16.0554316853634,0.00393382050986086,0.0316475661139615
"SLC38A1","ENSG00000111371",81539,10013,1.6079111271412,6.31065411632544,16.0502753682062,0.0039373460317416,0.0316599228919172
"DLG2","ENSG00000150672",1740,16089,-2.99004786991037,2.17117379596684,16.0380563349795,0.00394571637465001,0.0317112043786897
"NUSAP1","ENSG00000137804",51203,2875,2.98477040986329,5.72098773030574,16.0283701117173,0.00395236754682502,0.0317486243173279
"SULT1A3","ENSG00000261052",6818,4745,2.06609735681757,2.76630346470285,16.0213328808323,0.00395720857693696,0.0317663489172481
"MIR497HG","ENSG00000267532",NA,3842,-2.90055962975054,0.506850265702532,16.0193607480664,0.00395856657468126,0.0317663489172481
"BMPER","ENSG00000164619",168667,5889,-4.2234630177148,-1.09199714279064,15.9985262537947,0.00397294884754405,0.0318656930498833
"LIPA","ENSG00000107798",3988,4940,-2.00253865772534,4.01442690101028,15.9891767158243,0.00397942424094835,0.0319015506026253
"PSME4","ENSG00000068878",23198,10259,1.40421433105683,5.91859443809794,15.9732137682394,0.0039905106458856,0.0319743181812576
"CHRNA5","ENSG00000169684",1138,3623,3.0538020862637,2.28487661378255,15.9621231604422,0.00399823598796014,0.0320013075068552
"MYC","ENSG00000136997",4609,2995,-2.21171499251836,5.42483207976045,15.9601209128011,0.00399963268476116,0.0320013075068552
"ZNF710","ENSG00000140548",374655,4936,1.97572548840379,3.77440643387179,15.9597205152835,0.00399991206127915,0.0320013075068552
"GALE","ENSG00000117308",2582,3955,1.32053944694451,5.39582960740294,15.9516974997707,0.00400551526709403,0.0320162843648863
"RASAL1","ENSG00000111344",8437,4813,3.79949204109971,1.04755021408334,15.9512787817749,0.00400580796647324,0.0320162843648863
"TLK2","ENSG00000146872",11011,8583,1.47568078749684,5.39277188229731,15.9482381228496,0.00400793430478195,0.032017198088351
"DNAJB4","ENSG00000162616",11080,3783,-1.5872655775586,4.19515753682477,15.9196095321443,0.00402802392573588,0.0321615377472328
"YARS","ENSG00000134684",8565,8210,1.40135971062198,5.19220602921001,15.8979667282869,0.00404329530139454,0.0322672809082705
"MRPL24","ENSG00000143314",79590,1695,1.23964206088689,5.92844358352809,15.8890118592963,0.00404963518707926,0.032285670803209
"TOR1AIP2","ENSG00000169905",163590,18876,-1.30243926389213,6.97853612653141,15.8889804516615,0.00404965744505783,0.032285670803209
"GEN1","ENSG00000178295",348654,6659,1.90181255094095,3.13665738315628,15.8747181215104,0.00405978076017207,0.032350170874621
"RCBTB2","ENSG00000136161",1102,3430,-2.48484080282072,1.79942765187983,15.8681603556622,0.00406444607723309,0.0323711363498549
"AVL9","ENSG00000105778",23080,14928,1.55832742089353,5.07154033115884,15.8506149857803,0.00407696129499697,0.0324545698285577
"LY96","ENSG00000154589",23643,607,-3.73981584035113,4.04992079115987,15.8321412934331,0.00409019098997795,0.0325436046117596
"ADAMTS6","ENSG00000049192",11174,8567,-3.83157790059395,1.04863254969255,15.8211575129729,0.00409808241817176,0.0325900977113279
"NINL","ENSG00000101004",22981,6008,-2.3832249746986,3.25962332233482,15.8128777240618,0.00410404376174237,0.0326062178517187
"DNER","ENSG00000187957",92737,3935,4.01648821367483,1.63669733178762,17.5715910998573,0.00410519256397222,0.0326062178517187
"UBA7","ENSG00000182179",7318,4545,-1.89869770581494,3.07456103902511,15.8098081840912,0.00410625655595075,0.0326062178517187
"NKAPL","ENSG00000189134",222698,1639,-3.60718399711944,-0.538257656658393,15.7996193409857,0.0041136123085447,0.0326468093662435
"RP11-661A12.5",NA,NA,498,-3.5795816999413,0.559785338672566,17.5502858701758,0.00411816784412975,0.0326468093662435
"LRRC8B","ENSG00000197147",23507,8074,2.04144708606392,3.82004810724333,15.79258073026,0.00411870343325311,0.0326468093662435
"MICU3","ENSG00000155970",286097,4606,-5.13925403419686,2.00838857623937,15.7903350631138,0.00412032941871953,0.0326468093662435
"SPNS2",NA,NA,4111,1.8860679934197,4.68688954833153,15.7885446613122,0.00412162634429606,0.0326468093662435
"ANKHD1","ENSG00000131503",54882,11750,1.52557629745768,4.08043878091839,15.766594194671,0.0041375684637217,0.0327567795836833
"KCTD1","ENSG00000134504",284252,8828,2.08390743430802,3.03467644754822,15.7501434996746,0.00414956696841535,0.0328120232959762
"RTN4RL1","ENSG00000185924",146760,3625,9.63337235006557,0.872494306984807,25.0100132392099,0.00415143559598931,0.0328120232959762
"PAEP","ENSG00000122133",5047,1454,-5.24696135873152,3.24172581719253,15.7471597518331,0.00415174787434448,0.0328120232959762
"GIT2","ENSG00000139436",9815,13547,-1.5276474062258,4.7776809348351,15.745728877578,0.00415279425112148,0.0328120232959762
"FAM126A","ENSG00000122591",84668,6913,-3.45493189292964,4.81474156505774,15.7379891690797,0.00415845992226648,0.032831319853948
"BCAS1","ENSG00000064787",8537,9024,3.60051519098763,3.2005106917241,15.7367569457574,0.00415936283702377,0.032831319853948
"NCKAP5","ENSG00000176771",344148,9545,2.71464105658416,1.42098955568203,15.7304675471068,0.004163975243536,0.0328365020603648
"USP11","ENSG00000102226",8237,5269,-1.34268451931483,4.70263596949777,15.7302343725686,0.00416414636824082,0.0328365020603648
"RMDN3","ENSG00000137824",55177,5114,1.3578702725196,4.98313056069478,15.7229260409988,0.00416951436249011,0.032862546830265
"SOX9","ENSG00000125398",6662,3935,2.35390377749803,4.63155234425522,15.7178564031774,0.00417324312951291,0.0328756524356134
"PHTF1","ENSG00000116793",10745,7170,-1.88836396752867,3.97504099272635,15.6856967106017,0.00419699460010673,0.0330419637429554
"ARHGEF6","ENSG00000129675",9459,6564,-2.47020864971522,1.11992330032024,15.6836558992858,0.00419850755283452,0.0330419637429554
"SHE","ENSG00000169291",126669,8441,-3.81769646285687,2.4316909618758,15.673286628751,0.00420620537797701,0.0330704747712213
"TMEM63C","ENSG00000165548",57156,6363,3.84450407892355,2.18177444575082,17.407850431804,0.00420628674272305,0.0330704747712213
"KIF12","ENSG00000136883",113220,2975,3.42634236019813,1.75116084936977,15.6688755167018,0.00420948541948643,0.0330792797433519
"RP11-91I8.3",NA,NA,491,-3.66619656337066,1.22731700497362,15.6527869942014,0.00422147585311607,0.0331571299361481
"FOXF1","ENSG00000103241",2294,2568,-4.60048564368553,0.0613708049359583,15.6426135113505,0.00422908005457092,0.0332004691210592
"TBC1D7","ENSG00000145979",51256,8300,1.75556749717341,3.81591838444266,15.6376759587993,0.00423277683833047,0.0332064508984873
"SCYL3","ENSG00000000457",57147,6876,2.24342511742667,3.20783736684319,15.6360227508209,0.00423401551392137,0.0332064508984873
"KIF23",NA,NA,6375,2.17387406726162,4.54965453494652,15.6311819846545,0.00423764510239568,0.0332185450809963
"CBWD5","ENSG00000147996",220869,12708,1.313872415463,4.59294384242279,15.6143115475993,0.00425032504421955,0.0333015373848674
"SNRPA1","ENSG00000131876",6627,3669,1.46557013104138,6.36621883528555,15.6083534195217,0.00425481458909949,0.0333203073604037
"AKAP1","ENSG00000121057",8165,5399,1.66346159345784,5.20770665186274,15.6040378475696,0.00425807015787568,0.0333294001093339
"ERI2","ENSG00000196678",112479,6761,1.71161154159442,2.90438395304147,15.596030253005,0.00426411918865288,0.033339145032477
"NEK7","ENSG00000151414",140609,5485,-1.56019632939615,4.73456069055223,15.5954151616813,0.0042645842816373,0.033339145032477
"SIPA1L3","ENSG00000105738",23094,10335,1.70919306111487,4.79093745251413,15.5940716150921,0.00426560040759902,0.033339145032477
"DPM3","ENSG00000179085",54344,622,1.39046374328601,6.02226251212036,15.5633273795487,0.00428893554678435,0.0334896727719514
"TUSC2","ENSG00000114383",11334,2406,1.26332114368429,5.60879228934737,15.5631523136004,0.00428906888136975,0.0334896727719514
"AKT1","ENSG00000142208",207,10838,1.42016341099661,5.91317954859292,15.5456037539708,0.00430246073362546,0.0335554162651246
"KRT86","ENSG00000170442",3892,2394,4.45852492848176,1.09781787018484,15.5422315103751,0.00430504020471855,0.0335554162651246
"FEM1A","ENSG00000141965",55527,3844,1.37978338301537,4.15405715570443,15.5382145997172,0.00430811532256472,0.0335554162651246
"CDCA2","ENSG00000184661",157313,3908,2.43529438122283,2.82541976912318,15.5345516815502,0.00431092184685412,0.0335554162651246
"ATP13A3","ENSG00000133657",79572,10099,-1.38935784299744,6.33712013239613,15.5344916371702,0.00431096787190721,0.0335554162651246
"CST6","ENSG00000175315",1474,759,-2.48138245359787,4.93925836813381,15.5324887746875,0.00431250345390914,0.0335554162651246
"ENPP3","ENSG00000154269",5169,4166,5.89853199972307,0.770374861592819,17.2400188927334,0.00431326389577019,0.0335554162651246
"IL1R2","ENSG00000115590",7850,3073,-3.33497644676407,1.17714876455861,15.530070848074,0.00431435817749293,0.0335554162651246
"TMEM97","ENSG00000109084",27346,3030,1.81562124227783,4.3935088080442,15.5137280441318,0.00432692056439172,0.0336366814563583
"RP13-580F15.2",NA,NA,1059,3.19436306592187,0.80653927228873,15.4992237598262,0.00433810818361742,0.0336925659486103
"PTPN21",NA,NA,7396,-2.15148017803657,3.68971151585662,15.4982933964557,0.00433882704077707,0.0336925659486103
"SSTR1","ENSG00000139874",6751,4295,-4.13096477255576,0.475629844352319,15.4961790541414,0.00434046127032308,0.0336925659486103
"NOL11","ENSG00000130935",25926,4713,1.52847018659171,5.64308244732852,15.489091817075,0.00434594481471344,0.0337186834892906
"TMEM183A","ENSG00000163444",92703,4026,1.40366538245535,6.28966598723952,15.4793117048966,0.00435352617589439,0.0337467023168623
"TANGO6","ENSG00000103047",79613,6839,-1.86705403271551,2.25681188244477,15.4773419008256,0.00435505513869324,0.0337467023168623
"CENPA","ENSG00000115163",1058,1983,4.07740703968008,3.67247541936053,15.4709519061576,0.00436001969582631,0.0337467023168623
"AC025171.1","ENSG00000177738",NA,2773,4.70746166635421,0.225008255762109,15.4700715949076,0.00436070418952423,0.0337467023168623
"ATG4D","ENSG00000130734",84971,2278,1.66792683283125,4.17159566444519,15.4686627514928,0.00436179992862792,0.0337467023168623
"PDZD2","ENSG00000133401",23037,15642,-2.34335426427171,3.88956109444666,15.4680452350461,0.00436228031582893,0.0337467023168623
"MYLIP","ENSG00000007944",29116,3033,1.66313906855546,5.70166020203895,15.4619111457183,0.00436705584110792,0.0337672301261178
"RP4-594I10.3",NA,NA,1445,3.38204015066596,1.20486494517599,15.4468049188625,0.00437884437576528,0.0338381544101614
"ADH5","ENSG00000197894",128,4863,-1.49223814409281,6.12108245422603,15.4447114116635,0.00438048124708932,0.0338381544101614
"SAT1","ENSG00000130066",6303,2498,-1.61554080471112,10.1557831877716,15.4418852987141,0.00438269214620413,0.0338388064641176
"KIRREL",NA,NA,7872,-4.04443728716748,3.01305022845597,15.4181996389455,0.00440127685190708,0.0339575771307653
"SLC45A1","ENSG00000162426",50651,2888,-3.54185590891281,1.87386048780078,15.4163072579866,0.00440276595117498,0.0339575771307653
"EDN1","ENSG00000078401",1906,2033,3.42227014197793,3.39290412439323,15.414134073496,0.00440447679242755,0.0339575771307653
"COL15A1","ENSG00000204291",1306,6637,-5.15594716277679,0.634486446755789,19.7216772284097,0.00441041487814882,0.0339868919883691
"AC025335.1",NA,NA,2529,-2.14364053498601,2.23897887018036,15.3965208362687,0.00441837365309176,0.0340257693607401
"ANKRD22","ENSG00000152766",118932,1733,4.25463168448616,0.929102415474876,15.3925573088526,0.00442150846046862,0.0340257693607401
"FAM110C","ENSG00000184731",642273,3968,-1.40973701277314,5.22160514175626,15.390991242029,0.00442274785307867,0.0340257693607401
"KLRB1","ENSG00000111796",3820,1448,-3.11511070904047,0.887615483859797,15.3884295585939,0.0044247761212575,0.0340257693607401
"RPS6KL1","ENSG00000198208",83694,7617,2.50284623641658,2.71630684470587,15.3866938016736,0.00442615110769383,0.0340257693607401
"CTD-3032H12.2",NA,NA,359,4.79498322282403,0.12846134733295,15.3828627984198,0.00442918774956384,0.034032672457175
"VPS72","ENSG00000163159",6944,4545,1.45747510575668,4.93718044989758,15.3632758587337,0.00444475423971424,0.0341357983670718
"HTATIP2","ENSG00000109854",10553,2797,1.64458666950645,5.30495153015754,15.3605790541862,0.00444690286684995,0.0341358250459157
"PLOD1","ENSG00000083444",5351,5320,-1.53973279446285,5.38710753576046,15.3526101008491,0.00445325959773872,0.0341681388518882
"ORAI1","ENSG00000276045",84876,2263,1.64184922427914,4.58697412683251,15.3360960772827,0.00446646896030575,0.0342529737664315
"CLN3","ENSG00000188603",1201,4745,1.59078722431061,5.30694192592456,15.3170276060081,0.00448178281879385,0.0343538583793192
"TEKT3","ENSG00000125409",64518,2608,-3.24285534802859,-0.193745410562411,15.3120712614184,0.00448577403536592,0.0343678970750014
"WBP1L","ENSG00000166272",54838,4278,-1.49356574741271,4.80047729531263,15.2977809468983,0.00449730665340543,0.0344396731355345
"HGD","ENSG00000113924",3081,2983,4.1724023548658,1.83104578925621,15.2851121707121,0.00450756178136914,0.034501602033154
"PTDSS2","ENSG00000174915",81490,6107,-1.44976347022644,3.77227749153272,15.2649361773298,0.00452395451332395,0.0346104270050597
"HIST1H4H","ENSG00000158406",8365,1034,1.70023904618974,3.20075447000465,15.2602589699368,0.00452776535998428,0.0346229361717587
"TRDN","ENSG00000186439",10345,6723,-4.69249509169453,-1.93565187912434,15.2524523620857,0.00453413492473241,0.0346549899410503
"OPTN","ENSG00000123240",10133,5121,-1.70871310484857,6.27300959434562,15.2370529494818,0.00454673261101213,0.0347345924335266
"POLK","ENSG00000122008",51426,9105,-1.50269460840935,4.58982833701594,15.2311543842154,0.00455156964040198,0.0347548597349888
"MEX3A","ENSG00000254726",92312,6124,2.09052604741542,2.46940863150188,15.226017033366,0.00455578770982566,0.0347703836098109
"OSBPL2","ENSG00000130703",9885,4424,1.30470594776763,5.11748237509513,15.216164448658,0.0045638910001085,0.0348155309131
"CTGF",NA,NA,2339,-3.8241003778637,6.78151342211742,15.1888352574468,0.00458646284404358,0.0349678764632635
"DTNB","ENSG00000138101",1838,7156,2.05218799450775,4.08086416750425,15.1866707755244,0.00458825652330133,0.0349678764632635
"EXT2","ENSG00000151348",2132,5286,-1.35635762255998,4.28572934733235,15.177313091842,0.00459602125683642,0.0350102854284528
"SMC4","ENSG00000113810",10051,8457,1.5445797449044,6.13655999190693,15.1608026330051,0.00460976141356801,0.0350981499397645
"SLITRK4","ENSG00000179542",139065,8924,-3.65484990828394,1.96779969696914,15.1511661181653,0.00461780483807388,0.0351267286024223
"ZNF66","ENSG00000160229",7617,3234,2.98826846368036,1.07551502528455,15.1510166228051,0.00461792975782489,0.0351267286024223
"ATAD2","ENSG00000156802",29028,7118,1.99219286260356,5.29819117360851,15.1461768345241,0.00462197622319333,0.0351407107690757
"ACO1","ENSG00000122729",48,7534,-1.74254600419831,5.55298410622361,15.1421755965191,0.00462532495138423,0.0351493772451659
"EDEM2","ENSG00000088298",55741,3380,-1.39235552468822,4.83234069979464,15.0830624734282,0.00467515472102478,0.0354758975769117
"TEPP","ENSG00000159648",374739,3103,-5.00940168359931,0.576189163880086,15.0820341750488,0.004676027477812,0.0354758975769117
"MKI67","ENSG00000148773",4288,12807,3.09234630101721,6.61060515294703,15.0806431475674,0.00467720842228976,0.0354758975769117
"CTD-2555A7.2",NA,NA,2154,3.45217356731001,1.62275772767492,15.0806420009836,0.00467720939586254,0.0354758975769117
"C14orf132","ENSG00000227051",56967,7966,-3.94592585992543,2.50033105252326,15.0624175824049,0.00469271606688132,0.0355765558705491
"TFAP2A-AS1","ENSG00000229950",NA,1692,3.68233247997603,0.626766922679393,15.0377559913434,0.00471380283311635,0.0357194021349431
"TGFBR3L","ENSG00000260001",100507588,1516,4.14769613415308,2.92252640705944,15.0276222728356,0.00472250208208024,0.0357505265424882
"MESP2","ENSG00000188095",145873,1780,2.79294820551403,1.76462607915289,15.0230361716697,0.00472644562400498,0.0357505265424882
"BOC","ENSG00000144857",91653,10327,-2.7714664394121,3.16956673295949,15.0216041132227,0.00472767788324855,0.0357505265424882
"SKA3","ENSG00000165480",221150,3048,2.64067445021234,2.82840123516315,15.0210599574743,0.00472814622470281,0.0357505265424882
"CLPSL2","ENSG00000196748",389383,611,3.8669346097526,0.902656620069027,15.0199016268124,0.0047291433652949,0.0357505265424882
"NFKBIZ","ENSG00000144802",64332,5902,-1.79186448755992,6.6488954685096,15.0108033908444,0.00473698470107039,0.0357634176279905
"CUX1","ENSG00000257923",1523,18329,-1.97556793532622,6.86129140672514,15.01050868946,0.00473723896286654,0.0357634176279905
"ARHGDIG","ENSG00000242173",398,2422,-3.73948885623517,0.578696514036692,15.0101007837097,0.00473759092313228,0.0357634176279905
"HDDC3","ENSG00000184508",374659,1652,1.38433968741911,4.87119716963161,14.9998007504871,0.00474648916337613,0.0358135998372709
"SEPT9","ENSG00000184640",10801,12844,1.76204636554351,6.30279147502483,14.9887428619564,0.00475606547769844,0.0358688483159314
"C1RL-AS1","ENSG00000205885",NA,6094,-3.33574833561024,2.80177872475431,14.9847528577829,0.0047595268397819,0.0358779491243247
"CACNG4","ENSG00000075461",27092,3380,2.84873919802806,2.72072978898848,14.9538615006883,0.00478643263026761,0.036063684870004
"CD3D","ENSG00000167286",915,929,-3.28230483193447,1.40435334384865,16.5443100312352,0.00479607166987185,0.0361099106098946
"LMAN1","ENSG00000074695",3998,6767,-1.45305543503844,8.0974296229947,14.9409566147578,0.00479772906082953,0.0361099106098946
"LINC00659","ENSG00000228705",NA,540,4.78450463584574,0.0296793530679208,14.9365069651038,0.00480163186588514,0.0361099106098946
"TTLL12","ENSG00000100304",23170,4622,1.53779109611625,4.39392558765581,14.9364924304846,0.00480164462078407,0.0361099106098946
"SESN3","ENSG00000149212",143686,10370,-2.16196109515224,3.79434376665054,14.9337247784935,0.00480407415731523,0.0361111157606789
"PDGFB","ENSG00000100311",5155,3761,2.27599498623912,3.18636982287734,14.9107475333111,0.00482430403725425,0.0362460576698899
"SPTSSB","ENSG00000196542",165679,3745,9.12917251145872,0.777930717392786,23.2916094955043,0.00482840738956513,0.0362597672440538
"BEND6","ENSG00000151917",221336,5739,-2.50093466228636,1.72935741477073,14.8933352435771,0.00483970560882779,0.036325016841714
"RUSC1","ENSG00000160753",23623,5427,1.67978011016529,5.14675091420077,14.8911288924573,0.00484166157992053,0.036325016841714
"INO80C","ENSG00000153391",125476,5085,-1.53729735667338,4.44596534791587,14.8835663799396,0.00484837342028795,0.0363344506823919
"NQO1","ENSG00000181019",1728,3254,1.87757895969978,7.02512642416667,14.8812852554334,0.0048504002438114,0.0363344506823919
"PIM3","ENSG00000198355",415116,2461,1.53700152019032,7.60520668038654,14.8803532950187,0.00485122861476298,0.0363344506823919
"LRRN2","ENSG00000170382",10446,5681,-2.88889911554604,2.48014466706837,14.877552898719,0.0048537188094327,0.0363344506823919
"TPP1","ENSG00000166340",1200,4895,-1.75832014192017,5.77668393009663,14.8768595714563,0.0048543355841617,0.0363344506823919
"CDC20","ENSG00000117399",991,2038,3.22552602431295,4.83493161763828,14.8645664236532,0.00486528775780243,0.0363884601338621
"SCN1B","ENSG00000105711",6324,4625,-3.21810553507579,4.5983700143425,14.8636283784296,0.00486612475113797,0.0363884601338621
"LINC01003","ENSG00000261455",NA,1764,1.72364044141322,3.39800269090362,14.8474208141308,0.00488061491760495,0.0364796736420139
"RBL1","ENSG00000080839",5933,7348,2.1875927047415,2.98492508383569,14.8432630142102,0.00488434087104665,0.0364903832305002
"CIT","ENSG00000122966",11113,13230,2.97070833605559,2.72338824135636,14.8376224584511,0.00488940128394891,0.0365020068000615
"UHMK1","ENSG00000152332",127933,9246,1.2685092102821,6.2835975523909,14.8346752533999,0.00489204798028148,0.0365020068000615
"CD99","ENSG00000002586",4267,6568,-2.04505793008417,7.35123417119655,14.833862405493,0.00489277826334011,0.0365020068000615
"C14orf80",NA,NA,6698,1.99420428378461,3.64229384951878,14.8244343944931,0.00490125863194504,0.0365481389925686
"GKN1","ENSG00000169605",56287,1149,-4.41390076218391,-0.174988428428932,14.8176722629056,0.00490735244150471,0.0365764400007796
"LTK","ENSG00000062524",4058,3490,3.25686101880278,1.32930439578425,14.8067695428056,0.00491719765331125,0.0366326621054035
"ZNF354C","ENSG00000177932",30832,5411,-3.21976803097744,1.76907545850382,14.7964613265099,0.00492652883578409,0.0366850039138195
"RP11-295G20.2",NA,NA,1021,2.42705525319637,4.53461527948615,14.793096132923,0.00492957988082788,0.0366905540896231
"SERPINB3","ENSG00000057149",6317,1777,-5.41493423352785,2.77542181943723,14.7900004312848,0.00493238868626083,0.0366942969445856
"CDC25B","ENSG00000101224",994,4149,1.587391563093,5.12975398795247,14.7861928637324,0.00493584614030082,0.0367028596404705
"ITM2A","ENSG00000078596",9452,2051,-4.10713246367059,0.697984092768708,14.7801185329481,0.00494136822403611,0.0367267597146598
"CTB-113D17.1",NA,NA,4916,3.75828801117794,1.0185953677621,14.7775257996188,0.00494372760050419,0.0367271415998241
"FBXL19-AS1","ENSG00000260852",283932,3951,2.35634731917955,2.38280402421566,14.7521389143652,0.00496690443246064,0.0368821046354392
"ESRP2","ENSG00000103067",80004,5563,2.60949301189809,3.20232741159775,14.7488263397849,0.00496993868131345,0.0368874226845807
"NFASC","ENSG00000163531",23114,21318,-3.50251124884909,3.00031807525143,14.7455720586634,0.00497292180045869,0.0368923564618644
"PKP4","ENSG00000144283",8502,9525,1.55126803224316,4.8384484083989,14.7363721533755,0.00498136729278874,0.036936951375629
"GLB1L","ENSG00000163521",79411,3411,-1.70203212985434,3.02234072630687,14.7339700803891,0.00498357535370298,0.036936951375629
"UCHL5","ENSG00000116750",51377,7108,1.29514212860858,4.89514785868926,14.7308798104777,0.00498641783404919,0.0369408133115572
"AHCY","ENSG00000101444",191,3894,1.33464485314637,5.96259581211635,14.7261132778668,0.00499080615931939,0.0369561183868076
"NANS","ENSG00000095380",54187,4922,1.24508248557035,6.63239313070333,14.7178267801401,0.00499844669830718,0.0369882092820571
"ADM2","ENSG00000128165",79924,4276,2.9801849220738,2.83720147973833,14.714937374871,0.00500111431717639,0.0369882092820571
"ENOX1","ENSG00000120658",55068,3518,-2.54740385094155,2.67369663567176,14.7138560089215,0.00500211313862797,0.0369882092820571
"GABRA1","ENSG00000022355",2554,5494,-4.25937809164173,-0.275071923981739,14.7071332071191,0.00500832838557508,0.0370168856195863
"HIST1H2AE","ENSG00000277075",3012,547,3.49622916811127,2.7852323118068,14.7046316009057,0.00501064360111789,0.0370168856195863
"RP11-483P21.2",NA,NA,1603,9.9145895065439,0.962253894022341,22.8796069393753,0.00501355522097162,0.0370212084600099
"LRIG3","ENSG00000139263",121227,5893,-2.20957718740203,3.23282082613888,14.6979389905556,0.00501684416372098,0.0370283122343655
"SLC16A7","ENSG00000118596",9194,6424,-3.24153595562347,4.68548387899814,14.6802336321244,0.00503329431089834,0.0371325045754869
"GFRA3","ENSG00000146013",2676,2039,5.02100489017823,1.67296316925898,16.2308308739605,0.00503641257594231,0.0371382916223216
"GOT1","ENSG00000120053",2805,2648,1.44996744768692,4.80517259935405,14.6678101046262,0.00504487751507913,0.037140908274485
"CHPT1","ENSG00000111666",56994,6004,1.55422963260887,5.38672390230094,14.6656740989935,0.00504687241169833,0.037140908274485
"TMEM241","ENSG00000134490",85019,5193,1.70324661539102,3.52507044420278,14.6656567974112,0.00504688857434406,0.037140908274485
"PRPF4","ENSG00000136875",9128,3613,1.31314066400448,4.68425054877493,14.6649090697354,0.00504758714233949,0.037140908274485
"SPAG5","ENSG00000076382",10615,5467,2.35637543803358,2.38886391816142,14.6639991360103,0.00504843741580538,0.037140908274485
"MAL2","ENSG00000147676",114569,3431,1.44315531386431,7.37529139042053,14.6550634854049,0.0050567967550826,0.0371824263070576
"CRISPLD2","ENSG00000103196",83716,7963,-3.52668386981238,4.76814450127272,14.6529739452565,0.00505875403473761,0.0371824263070576
"GPC3","ENSG00000147257",2719,2711,-3.87818030983622,5.93112987126685,14.6388071603662,0.00507204922234663,0.0372563910625302
